ut,mission,design,trajectory,body,body_mu,body_radius,mass,thrust,available_thrust,isp,altitude,speed,g_force,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,apoapsis_altitude,periapsis_altitude,semi_major_axis,stage
7910.143593752382,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,66322.0,0.0,0.0,0.0,78.86526765546296,174.9652827610621,0.9948738813400269,-506592.71375303355,-1016.0416247852027,321647.99793045595,-93.78318542177078,-1.0270380364806266e-05,-147.7076988643587,78.86526757269166,-598435.2321353969,300821.8165660879,1
7910.663593752393,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,66322.0,0.0,0.0,0.0,78.86526720447,174.96528548009107,0.9948770403862,-506641.47519181494,-1016.0416245467841,321571.1862329311,-93.76079978294212,-1.3989547251373955e-05,-147.72191288767084,78.86526739795227,-598435.2320866368,300821.81659038056,1
7911.203593752405,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,66322.0,0.0,0.0,0.0,78.86526765546296,174.9652856824274,0.9948756098747253,-506692.09974446875,-1016.0416247852027,321491.4124154407,-93.73753820842416,-1.3105627923774604e-05,-147.7366749475481,78.86526770389173,-598435.2320830066,300821.8165923486,1
7911.7235937524165,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,66322.0,0.0,0.0,0.0,78.8652676558122,174.9652756771813,0.9948802590370178,-506740.83744157903,-1016.0416250236212,321414.5856512127,-93.71514177069707,-1.9220241096634836e-05,-147.75087104883622,78.86526773183141,-598435.232262433,300821.8165026494,1
7912.243593752428,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,66322.0,0.0,0.0,0.0,78.86526765010785,174.96528415990795,0.9948766231536865,-506789.56348990713,-1016.0416250236212,321337.7514983825,-93.69273386113761,-1.2718813333501298e-05,-147.76509155677877,78.86526772927027,-598435.2321103102,300821.8165787095,1
7912.763593752439,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,66322.0,0.0,0.0,0.0,78.86526765010785,174.96528415730316,0.9948766231536865,-506838.27788831043,-1016.0416250236212,321260.9099587725,-93.67032911078158,-1.272084271154363e-05,-147.7792952497864,78.86526772915386,-598435.2321103569,300821.8165786861,1
7913.303593752451,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,66322.0,0.0,0.0,0.0,78.8652676558122,174.96528276411644,0.9948766231536865,-506888.8535855696,-1016.0416250236212,321181.10515881935,-93.6470597428219,-1.2947412190594357e-05,-147.79404038814081,78.86526773392688,-598435.2321353413,300821.8165661963,1
7913.823593752462,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,66322.0,0.0,0.0,0.0,78.8652676558122,174.9652827619315,0.9948766231536865,-506937.54423260473,-1016.0416250236212,321104.24856695626,-93.62465059720535,-1.2947472929405196e-05,-147.80823716056454,78.86526773392688,-598435.2321353805,300821.8165661767,1
7914.343593752474,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,66322.0,0.0,0.0,0.0,78.8652660427615,174.9649559841593,0.9948597550392151,-506986.2232108753,-1016.0416285998999,321027.3846150246,-93.6020085592056,-2.891180585645084e-05,-147.8221898641079,78.86526602471713,-598435.2379955719,300821.8136352264,1
7914.863593752485,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,66322.0,0.0,0.0,0.0,78.86526631540619,174.96517826890565,0.9948474764823914,-507034.8905497976,-1016.04167389943,320950.5132629955,-93.57968217065701,1.0233492368560347e-05,-147.83658779716424,78.86526633158792,-598435.2340092876,300821.815628522,1
7915.383593752496,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,66322.0,0.0,0.0,0.0,78.8652669582516,174.9652723650769,0.9948654174804688,-507083.5462324672,-1016.0417168147742,320873.6345348667,-93.55736006231602,-4.8714678454383584e-05,-147.85082655147156,78.8652671163436,-598435.2323218331,300821.8164726416,1
7915.923593752508,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,66322.0,0.0,0.0,0.0,78.86526791471988,174.96529055221018,0.9948851466178894,-507134.0609491879,-1016.0417578227698,320793.79112688557,-93.53410511165269,-6.29637792756309e-05,-147.8655608279956,78.86526788095944,-598435.2319956748,300821.8166361031,1
7916.4435937525195,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,66322.0,0.0,0.0,0.0,78.8652690652525,174.96528991016575,0.9948757290840149,-507182.69287067343,-1016.041796208161,320716.89736296947,-93.5117333876297,-5.752730411228588e-05,-147.87970919698856,78.86526900227182,-598435.2320071828,300821.81663090974,1
7916.963593752531,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,66322.0,0.0,0.0,0.0,78.86526739888359,174.96530403411143,0.9948602318763733,-507231.31312790886,-1016.0418303020178,320639.99622964265,-93.48926786224249,-8.613763927005182e-05,-147.8939295925411,78.86526727094315,-598435.2317539036,300821.8167566837,1
7917.483593752542,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,66322.0,0.0,0.0,0.0,78.86526690120809,174.96530810113083,0.9948742985725403,-507279.92172951566,-1016.0418739326178,320563.0877206835,-93.46683684679597,-8.403873038702676e-05,-147.90811150430864,78.86526692309417,-598435.2316809706,300821.8167929762,1
7918.023593752554,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,66255.7734375,836275.375,836275.8125,206.0388641357422,78.90604192868341,174.96434110982327,1.111560583114624,-507330.4219470873,-1016.0419759757697,320483.2352903525,-93.82965724984719,-0.000819858677622089,-147.67706687126008,78.91677484102547,-598435.2595421685,300821.8286163363,0
7918.523593752565,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,66048.8359375,836306.3125,836308.375,206.04647827148438,79.50801233702805,174.96909943540908,1.2895954847335815,-507377.6462057318,-1016.043044091004,320409.5936821997,-95.02565284332393,-0.003373485271774548,-146.91599997126843,79.69316511007491,-598435.3454853178,300822.17383989616,0
7919.043593752576,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,65833.6171875,836382.0,836385.75,206.06512451171875,80.90517354721669,174.98686081413854,1.2938827276229858,-507427.39862598304,-1016.0455350883185,320333.4130699483,-96.28771477118941,-0.006129407205583111,-146.11323486994303,81.50565306341741,-598435.4349709987,300823.0353410324,0
7919.563593752588,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,65618.3984375,836502.9375,836508.375,206.09490966796875,83.09989903110545,175.01822862021208,1.298256278038025,-507477.81241109036,-1016.0494847304999,320257.6530519283,-97.56872811162069,-0.008969010006875782,-145.29873902960867,84.36454965313897,-598435.5250227199,300824.41976346663,0
7920.103593752599,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,65394.8984375,836676.875,836684.3125,206.13778686523438,86.23576013743877,175.06583711667375,1.3028918504714966,-507530.87587312795,-1016.0551574237525,320179.4309697986,-98.91949130737342,-0.011938414592792698,-144.44023477662475,88.46520977606997,-598435.6192612256,300826.42297427525,0
7920.60359375261,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,65187.953125,836882.8125,836892.0,206.1885223388672,89.92913210589904,175.12419031637944,1.3072707653045654,-507580.6641181465,-1016.0618371970832,320107.41959145584,-100.18920135048242,-0.014679965063613073,-143.63358155813913,93.31275502243079,-598435.7068408887,300828.80295706686,0
7921.123593752622,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,64972.73046875,837143.375,837154.375,206.2527313232422,94.58779974398203,175.20007816042514,1.3119133710861206,-507633.12259624916,-1016.0702426440894,320032.95885109715,-101.52948964592333,-0.017555013444971748,-142.78245624543277,99.44945554458536,-598435.7979663535,300831.82574459555,0
7921.6635937526335,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,64749.23828125,837464.9375,837477.8125,206.33192443847656,100.32112989237066,175.29598632925115,1.3168325424194336,-507688.34237808874,-1016.0805740363776,319956.10638626,-102.94311901284978,-0.0206169834750619,-141.8851530146521,107.03043539449573,-598435.892716713,300835.56885934074,0
7922.183593752645,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,64534.015625,837824.5,837839.3125,206.4205322265625,106.71756742836442,175.40550955029425,1.3216664791107178,-507742.2442902529,-1016.0921040780722,319882.5618715194,-104.32581204024928,-0.02363222183745438,-141.00786206541477,115.52058768982533,-598435.9842403193,300839.76817368524,0
7922.723593752657,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,64310.515625,838250.5625,838267.5,206.52549743652344,114.28321372356731,175.53782270258787,1.326788067817688,-507798.9866028093,-1016.1057492501914,319806.675432811,-105.78438458105592,-0.02680265558091197,-140.08279858565822,125.60167251690291,-598436.079941478,300844.76086551946,0
